datetime,1,2,3,4,5,6,main contact,
2018-04-12 18:47:49.0,-77,-50,-59,-65,-66,-74,2
2018-04-12 18:47:50.0,-77,-51,-59,-64,-67,-74,2
2018-04-12 18:47:51.0,-77,-51,-61,-65,-69,-74,2
2018-04-12 18:47:52.0,-75,-57,-59,-67,-71,-74,2
2018-04-12 18:47:53.0,-72,-60,-54,-69,-73,-74,3
2018-04-12 18:47:54.0,-73,-61,-53,-69,-73,-74,3
2018-04-12 18:47:55.0,-76,-59,-54,-68,-76,-74,3
2018-04-12 18:47:56.0,-76,-61,-56,-68,-76,-74,3
2018-04-12 18:47:57.0,-77,-61,-57,-66,-76,-74,3
2018-04-12 18:47:58.0,-77,-62,-55,-66,-75,-74,3
2018-04-12 18:47:59.0,-77,-62,-59,-66,-73,-74,3
2018-04-12 18:48:00.0,-79,-63,-59,-66,-73,-74,3
2018-04-12 18:48:01.0,-79,-62,-59,-65,-74,-74,3
2018-04-12 18:48:02.0,-79,-62,-62,-66,-74,-74,3
2018-04-12 18:48:03.0,-78,-61,-61,-67,-74,-74,3
2018-04-12 18:48:04.0,-73,-62,-60,-67,-72,-74,3
2018-04-12 18:48:05.0,-72,-62,-63,-68,-71,-74,2
2018-04-12 18:48:06.0,-71,-62,-60,-69,-70,-74,3
2018-04-12 18:48:07.0,-68,-62,-61,-70,-68,-74,3
2018-04-12 18:48:08.0,-68,-60,-60,-71,-69,-74,3
2018-04-12 18:48:09.0,-69,-60,-60,-71,-69,-74,3
2018-04-12 18:48:10.0,-68,-59,-61,-71,-69,-74,2
2018-04-12 18:48:11.0,-69,-61,-58,-68,-68,-74,3
2018-04-12 18:48:12.0,-71,-61,-57,-69,-68,-74,3
2018-04-12 18:48:13.0,-71,-61,-58,-68,-68,-74,3
2018-04-12 18:48:14.0,-69,-60,-56,-68,-69,-74,3
2018-04-12 18:48:15.0,-72,-61,-58,-69,-70,-74,3
2018-04-12 18:48:16.0,-73,-60,-60,-67,-70,-74,3
2018-04-12 18:48:17.0,-73,-61,-59,-68,-69,-74,3
2018-04-12 18:48:18.0,-73,-61,-59,-68,-68,-74,3
2018-04-12 18:48:19.0,-74,-61,-59,-68,-68,-74,3
2018-04-12 18:48:20.0,-74,-62,-59,-67,-69,-74,3
2018-04-12 18:48:21.0,-74,-62,-59,-67,-69,-74,3
2018-04-12 18:48:22.0,-72,-62,-59,-67,-69,-74,3
2018-04-12 18:48:23.0,-72,-63,-59,-67,-69,-74,3
2018-04-12 18:48:24.0,-72,-62,-59,-67,-69,-74,3
2018-04-12 18:48:25.0,-72,-62,-59,-67,-69,-74,3
