datetime,1,2,3,4,5,6,main contact,
2018-04-12 18:46:58.0,,-69,-74,-55,-58,,4
2018-04-12 18:46:59.0,-75,,-63,-47,-58,-81,4
2018-04-12 18:47:00.0,-82,-61,,-49,-67,,4
2018-04-12 18:47:01.0,-73,-60,-60,-46,-61,-68,4
2018-04-12 18:47:02.0,,-64,-59,-52,-57,,4
2018-04-12 18:47:03.0,-83,-62,-55,-55,-61,-68,4
2018-04-12 18:47:04.0,,,-55,-51,-63,,4
2018-04-12 18:47:05.0,,-64,,,,,2
2018-04-12 18:47:06.0,-77,-65,-70,-48,-64,-78,4
2018-04-12 18:47:07.0,-72,-64,-67,-47,-56,,4
2018-04-12 18:47:08.0,-84,-54,-58,-55,-56,-82,2
2018-04-12 18:47:09.0,-65,-45,-62,-50,-63,,2
2018-04-12 18:47:10.0,-71,-50,-53,-62,-69,,2
2018-04-12 18:47:11.0,-64,-45,-64,-73,-69,,2
2018-04-12 18:47:12.0,-70,-49,-51,-69,-78,,2
2018-04-12 18:47:13.0,-65,-45,-50,-78,-73,,2
2018-04-12 18:47:14.0,-79,-67,-63,-79,-82,,3
2018-04-12 18:47:15.0,-64,-56,-55,,-79,,3
2018-04-12 18:47:16.0,-69,-48,-59,-68,-64,,2
2018-04-12 18:47:17.0,,-49,-64,-71,-66,,2
2018-04-12 18:47:18.0,-65,-66,-61,,-80,,3
2018-04-12 18:47:19.0,-65,-58,-53,-72,,,3
2018-04-12 18:47:20.0,-63,-67,-68,-83,,,1
2018-04-12 18:47:21.0,-60,-60,-60,,-80,,3
2018-04-12 18:47:22.0,-56,-72,-62,-79,-80,,1
2018-04-12 18:47:23.0,-62,-65,-66,,,,1
2018-04-12 18:47:24.0,-47,-73,-82,,,,1
2018-04-12 18:47:25.0,-55,-72,-74,,,,1
2018-04-12 18:47:26.0,-47,-74,-61,,,,1
2018-04-12 18:47:27.0,-51,-79,-72,,,,1
2018-04-12 18:47:28.0,-55,-81,-70,,,,1
2018-04-12 18:47:29.0,-51,-75,-66,,,,1
2018-04-12 18:47:30.0,-49,-70,-66,-83,,,1
2018-04-12 18:47:31.0,-48,-66,,-83,,,1
2018-04-12 18:47:32.0,-49,-66,-64,-78,-84,,1
2018-04-12 18:47:33.0,-55,-61,-62,,-81,,1
2018-04-12 18:47:34.0,-45,-70,-62,-79,-81,,1
2018-04-12 18:47:35.0,-59,-65,,-74,-82,,1
2018-04-12 18:47:36.0,-52,-59,-68,-80,-82,,1
2018-04-12 18:47:37.0,-51,-68,-64,-73,-76,,1
2018-04-12 18:47:38.0,-50,-61,-62,-84,-71,,1
2018-04-12 18:47:39.0,-71,-55,-62,-73,-78,,2
2018-04-12 18:47:40.0,-68,-49,-58,-67,-69,,2
2018-04-12 18:47:41.0,-72,-52,-63,-66,,,2
2018-04-12 18:47:42.0,-67,-49,-57,-70,-76,,2
2018-04-12 18:47:43.0,,-47,-56,-67,,,2
2018-04-12 18:47:44.0,-69,-44,-54,-67,-68,,2
2018-04-12 18:47:45.0,-83,-44,-68,-67,,,2
2018-04-12 18:47:46.0,-84,-53,-55,-64,-64,,2
2018-04-12 18:47:47.0,,-65,,-63,-65,,4
2018-04-12 18:47:48.0,,-45,,,-67,,2
2018-04-12 18:47:49.0,-73,-48,,-62,-66,,2
2018-04-12 18:47:50.0,,-50,,-64,-73,,2
2018-04-12 18:47:51.0,-67,-67,-60,-67,-78,,3
2018-04-12 18:47:52.0,-70,-60,-48,-64,-81,,3
2018-04-12 18:47:53.0,-67,-55,-45,-75,-75,,3
2018-04-12 18:47:54.0,-79,-58,-60,-69,-70,,2
2018-04-12 18:47:55.0,-84,-57,-53,-65,-79,,3
2018-04-12 18:47:56.0,-79,-62,-58,-64,-75,,3
2018-04-12 18:47:57.0,-77,-60,-59,-65,,,3
2018-04-12 18:47:58.0,,-64,-52,-65,-74,,3
2018-04-12 18:47:59.0,,,-64,-69,-70,,3
2018-04-12 18:48:00.0,-79,-63,-59,-65,,,3
2018-04-12 18:48:01.0,,-60,,-64,-77,,2
2018-04-12 18:48:02.0,,-60,-59,-72,-74,,3
2018-04-12 18:48:03.0,-72,-60,-60,-71,-75,,3
2018-04-12 18:48:04.0,-66,-67,-57,,-67,,3
2018-04-12 18:48:05.0,-70,-61,-69,-73,-71,,2
2018-04-12 18:48:06.0,-71,-61,-52,-72,-69,,3
2018-04-12 18:48:07.0,-65,-60,-61,-68,-68,,2
2018-04-12 18:48:08.0,-69,-59,-65,-71,-70,,2
2018-04-12 18:48:09.0,-72,-60,-52,-71,-69,,3
2018-04-12 18:48:10.0,-66,-57,-63,,-68,,2
2018-04-12 18:48:11.0,-67,-62,-56,-64,-69,,3
2018-04-12 18:48:12.0,-78,-64,-51,-66,,,3
2018-04-12 18:48:13.0,,-58,-65,-64,-69,,2
2018-04-12 18:48:14.0,-67,-54,-55,-64,-69,,2
2018-04-12 18:48:15.0,-81,-69,-59,-68,-69,,3
2018-04-12 18:48:16.0,-72,-59,-62,-67,-67,,2
2018-04-12 18:48:17.0,-77,-59,-57,-67,-68,,3
2018-04-12 18:48:18.0,-74,-57,-58,,-71,,2
2018-04-12 18:48:19.0,-75,-61,-54,-67,-67,,3
2018-04-12 18:48:20.0,-66,-69,-60,-69,-74,,3
2018-04-12 18:48:21.0,,-59,,,,,2
2018-04-12 18:48:22.0,-68,-64,,,,,2
2018-04-12 18:48:23.0,,-62,,,,,2
2018-04-12 18:48:24.0,,-57,,,,,2
2018-04-12 18:48:25.0,,-66,,,-69,,2
